customerID,actual_churn_label,predicted_probability,risk_score_0_100,risk_band,Contract,InternetService,PaymentMethod,tenure,MonthlyCharges,top_risk_driver_1,top_risk_driver_2,risk_driver_summary_short
4918-QLLIW,Yes,0.7103,71,High,Month-to-month,DSL,Credit card (automatic),3,53.4,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4652-NNHNY,Yes,0.7103,71,High,Month-to-month,Fiber optic,Bank transfer (automatic),16,73.85,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
4587-NUKOX,Yes,0.7102,71,High,Month-to-month,Fiber optic,Electronic check,3,79.1,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6583-QGCSI,Yes,0.7102,71,High,Month-to-month,Fiber optic,Electronic check,50,88.05,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
1212-GLHMD,No,0.7099,71,High,Month-to-month,Fiber optic,Mailed check,3,86.05,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2249-YPRNG,Yes,0.7098,71,High,Month-to-month,Fiber optic,Bank transfer (automatic),20,105.85,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7586-ZATGZ,No,0.7095,71,High,Month-to-month,Fiber optic,Electronic check,40,84.9,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2665-NPTGL,No,0.7095,71,High,Month-to-month,Fiber optic,Bank transfer (automatic),26,98.1,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
9796-BPKIW,No,0.7094,71,High,Month-to-month,Fiber optic,Credit card (automatic),8,69.95,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2523-EWWZL,No,0.7093,71,High,Month-to-month,Fiber optic,Electronic check,27,76.1,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
8806-EAGWC,Yes,0.7092,71,High,Month-to-month,DSL,Mailed check,3,55.15,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2603-HVKCG,No,0.7091,71,High,Month-to-month,Fiber optic,Electronic check,31,101.4,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2079-FBMZK,Yes,0.7091,71,High,Month-to-month,Fiber optic,Mailed check,6,69.25,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3884-HCSWG,Yes,0.7089,71,High,Month-to-month,Fiber optic,Electronic check,17,70.0,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
5027-QPKTE,Yes,0.7087,71,High,Month-to-month,Fiber optic,Electronic check,7,69.35,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2800-QQUSO,No,0.7086,71,High,Month-to-month,Fiber optic,Electronic check,42,100.3,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0771-WLCLA,No,0.7082,71,High,Month-to-month,Fiber optic,Electronic check,16,112.95,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
4521-YEEHE,No,0.7078,71,High,Month-to-month,Fiber optic,Electronic check,18,88.85,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0147-ESWWR,No,0.7078,71,High,Month-to-month,Fiber optic,Electronic check,39,101.25,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
9261-WDCAF,No,0.7077,71,High,Month-to-month,DSL,Mailed check,3,54.65,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7562-GSUHK,Yes,0.7077,71,High,Month-to-month,Fiber optic,Credit card (automatic),16,93.2,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
9524-EGPJC,Yes,0.7073,71,High,Month-to-month,Fiber optic,Electronic check,18,90.1,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
8012-SOUDQ,No,0.707,71,High,Month-to-month,Fiber optic,Electronic check,43,90.25,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0899-LIIBW,No,0.707,71,High,Month-to-month,Fiber optic,Electronic check,34,100.85,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7501-VTYLJ,No,0.7068,71,High,Month-to-month,DSL,Mailed check,2,51.55,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8708-XPXHZ,Yes,0.7068,71,High,Month-to-month,Fiber optic,Electronic check,42,94.2,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2832-KJCRD,No,0.7068,71,High,Month-to-month,Fiber optic,Electronic check,38,103.65,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2504-DSHIH,No,0.7065,71,High,Month-to-month,Fiber optic,Electronic check,23,86.8,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0133-BMFZO,Yes,0.7064,71,High,Month-to-month,Fiber optic,Electronic check,2,86.25,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6178-KFNHS,Yes,0.7063,71,High,Month-to-month,Fiber optic,Electronic check,12,78.3,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6017-PPLPX,Yes,0.7063,71,High,Month-to-month,Fiber optic,Electronic check,20,70.45,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2672-TGEFF,No,0.706,71,High,Month-to-month,Fiber optic,Electronic check,37,88.8,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0439-IFYUN,No,0.7059,71,High,Month-to-month,Fiber optic,Electronic check,18,74.7,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2325-NBPZG,No,0.7057,71,High,Month-to-month,Fiber optic,Electronic check,3,74.55,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2037-SGXHH,Yes,0.7054,71,High,Month-to-month,Fiber optic,Electronic check,38,94.65,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7851-FLGGQ,Yes,0.7053,71,High,Month-to-month,DSL,Mailed check,1,44.65,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3130-ICDUP,No,0.7049,70,High,Month-to-month,Fiber optic,Credit card (automatic),2,80.55,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7801-KICAO,No,0.7049,70,High,Month-to-month,Fiber optic,Electronic check,18,74.15,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
3565-UNOCC,Yes,0.7049,70,High,Month-to-month,Fiber optic,Bank transfer (automatic),29,99.05,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
6413-XKKPU,Yes,0.7048,70,High,Month-to-month,Fiber optic,Electronic check,17,89.4,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
9053-EJUNL,No,0.7048,70,High,Month-to-month,Fiber optic,Electronic check,41,89.2,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
9866-QEVEE,Yes,0.7047,70,High,Month-to-month,Fiber optic,Bank transfer (automatic),19,86.0,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
8104-OSKWT,No,0.7041,70,High,Month-to-month,Fiber optic,Electronic check,12,79.8,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0115-TFERT,Yes,0.7032,70,High,Month-to-month,Fiber optic,Electronic check,21,111.2,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
4291-SHSBH,No,0.7032,70,High,Month-to-month,Fiber optic,Electronic check,7,69.55,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
1319-YLZJG,No,0.7032,70,High,Month-to-month,Fiber optic,Electronic check,12,84.6,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6518-LGAOV,Yes,0.7031,70,High,Month-to-month,Fiber optic,Electronic check,38,105.0,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
3540-RZJYU,Yes,0.7029,70,High,Month-to-month,Fiber optic,Electronic check,15,86.2,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
3536-IQCTX,Yes,0.7027,70,High,Month-to-month,Fiber optic,Electronic check,32,85.3,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7892-QVYKW,No,0.7027,70,High,Month-to-month,Fiber optic,Electronic check,23,85.6,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7396-VJUZB,No,0.7025,70,High,Month-to-month,DSL,Mailed check,4,45.25,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4128-ETESU,No,0.7024,70,High,Month-to-month,Fiber optic,Electronic check,47,99.7,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2575-GFSOE,Yes,0.7022,70,High,Month-to-month,Fiber optic,Electronic check,7,69.0,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5606-AMZBO,No,0.7021,70,High,Month-to-month,Fiber optic,Credit card (automatic),10,78.15,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3755-JBMNH,Yes,0.7019,70,High,Month-to-month,Fiber optic,Bank transfer (automatic),16,71.8,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
4998-IKFSE,No,0.7018,70,High,Month-to-month,Fiber optic,Electronic check,30,100.45,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
8128-YVJRG,Yes,0.7014,70,High,Month-to-month,Fiber optic,Mailed check,7,79.65,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6637-KYRCV,No,0.7012,70,High,Month-to-month,DSL,Electronic check,5,30.5,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5857-TYBCJ,No,0.7012,70,High,Month-to-month,Fiber optic,Electronic check,44,89.2,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
5364-XYIRR,Yes,0.7011,70,High,Month-to-month,Fiber optic,Electronic check,51,94.65,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0895-DQHEW,Yes,0.7008,70,High,Month-to-month,Fiber optic,Electronic check,54,104.3,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7483-IQWIB,No,0.7005,70,High,Month-to-month,Fiber optic,Electronic check,37,92.95,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7377-DMMRI,Yes,0.7003,70,High,Month-to-month,DSL,Electronic check,2,47.8,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5044-LRQAQ,No,0.7003,70,High,Month-to-month,Fiber optic,Bank transfer (automatic),7,69.2,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7978-DKUQH,No,0.7002,70,High,Month-to-month,Fiber optic,Electronic check,25,74.6,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7422-WNBTY,No,0.7001,70,High,Month-to-month,Fiber optic,Electronic check,33,93.35,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
9239-ZBZZV,Yes,0.6999,70,High,Month-to-month,DSL,Electronic check,6,47.95,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9279-CJEOJ,No,0.6999,70,High,Month-to-month,Fiber optic,Bank transfer (automatic),21,95.4,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2697-NQBPF,No,0.6998,70,High,Month-to-month,Fiber optic,Electronic check,34,105.35,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
4686-UXDML,No,0.6997,70,High,Month-to-month,Fiber optic,Credit card (automatic),21,99.85,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
5959-BELXA,Yes,0.6996,70,High,Month-to-month,Fiber optic,Credit card (automatic),32,96.15,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
8059-UDZFY,No,0.6995,70,High,Month-to-month,Fiber optic,Bank transfer (automatic),33,105.35,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
9661-ACXBS,Yes,0.6995,70,High,Month-to-month,Fiber optic,Electronic check,42,105.2,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2235-DWLJU,No,0.6995,70,High,Month-to-month,DSL,Electronic check,6,44.4,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
